n,eps_cinf,eps_hann,eps_std
2178,6.2968688977573764544e-53,6.401812167406845e-10,1.337026038585072e-02
2179,6.0175509074611657370e-53,6.394418689343756e-10,1.336693878211839e-02
2180,5.7468567082077194053e-53,6.387037044714987e-10,1.336361928132782e-02
2181,5.4840854739111798207e-53,6.379667208936493e-10,1.336030188101204e-02
2182,5.2299152343989489029e-53,6.372309157716578e-10,1.335698657870802e-02
2183,4.9836934953464656061e-53,6.364962866995032e-10,1.335367337195669e-02
2184,4.7460297782222219982e-53,6.357628312409204e-10,1.335036225830290e-02
2185,4.5163237699707500883e-53,6.350305469517146e-10,1.334705323529544e-02
2186,4.2951191932532643579e-53,6.342994314458953e-10,1.334374630048702e-02
2187,4.0818715876598641768e-53,6.335694823418008e-10,1.334044145143425e-02
2188,3.8770616666486700504e-53,6.328406972107538e-10,1.333713868569766e-02
2189,3.6802042111238153083e-53,6.321130736631175e-10,1.333383800084165e-02
2190,3.4917195669728467694e-53,6.313866093367724e-10,1.333053939443454e-02
2191,3.3111845985558703634e-53,6.306613018565408e-10,1.332724286404852e-02
2192,3.1389613777139006608e-53,6.299371488193903e-10,1.332394840725963e-02
2193,2.9746906202424981745e-53,6.292141478652719e-10,1.332065602164781e-02
2194,2.8186769956865142811e-53,6.284922966313082e-10,1.331736570479682e-02
2195,2.6706248389898863246e-53,6.277715927290406e-10,1.331407745429429e-02
2196,2.5307800122959771062e-53,6.270520338368995e-10,1.331079126773168e-02
2197,2.3989067928652024886e-53,6.263336176205440e-10,1.330750714270430e-02
2198,2.2751870844370872211e-53,6.256163417267084e-10,1.330422507681127e-02
2199,2.1594360531121715854e-53,6.249002038228995e-10,1.330094506765551e-02
2200,2.0517611009370864359e-53,6.241852015766038e-10,1.329766711284379e-02
2201,1.9520118871058372009e-53,6.234713326819256e-10,1.329439120998664e-02
2202,1.8602043718626392871e-53,6.227585948314442e-10,1.329111735669840e-02
2203,1.7761981955198762517e-53,6.220469856838500e-10,1.328784555059722e-02
2204,1.6998958009665697163e-53,6.213365029463013e-10,1.328457578930498e-02
2205,1.6311366059912000593e-53,6.206271443377740e-10,1.328130807044736e-02
2206,1.5696877819869699911e-53,6.199189075450374e-10,1.327804239165380e-02
2207,1.5153399128366320330e-53,6.192117902679442e-10,1.327477875055748e-02
2208,1.4677134374533511343e-53,6.185057902588164e-10,1.327151714479536e-02
2209,1.4265340414918100514e-53,6.178009052512933e-10,1.326825757200809e-02
2210,1.3912849898307775550e-53,6.170971329489252e-10,1.326500002984010e-02
2211,1.3616325096535609903e-53,6.163944710890946e-10,1.326174451593950e-02
2212,1.3369574764153380496e-53,6.156929174135306e-10,1.325849102795816e-02
2213,1.3168935605493596537e-53,6.149924696691502e-10,1.325523956355163e-02
2214,1.3007720776332858401e-53,6.142931256110520e-10,1.325199012037916e-02
2215,1.2882320677526529119e-53,6.135948829887946e-10,1.324874269610372e-02
2216,1.2786109430824144234e-53,6.128977395744004e-10,1.324549728839193e-02
2217,1.2715878350236698510e-53,6.122016931542477e-10,1.324225389491412e-02
2218,1.2665505877250132656e-53,6.115067414900317e-10,1.323901251334428e-02
2219,1.2632403088550011899e-53,6.108128823609851e-10,1.323577314136005e-02
2220,1.2611217994835539106e-53,6.101201135564261e-10,1.323253577664275e-02
2221,1.2600053120217311038e-53,6.094284328483739e-10,1.322930041687733e-02
2222,1.2594424961772070103e-53,6.087378380364733e-10,1.322606705975240e-02
2223,1.2593087050418517533e-53,6.080483269594801e-10,1.322283570296018e-02
2224,1.2592407095335202198e-53,6.073598973961094e-10,1.321960634419654e-02
2225,1.2591687453133474142e-53,6.066725471401850e-10,1.321637898116096e-02
2226,1.2588066499710952220e-53,6.059862740374068e-10,1.321315361155653e-02
2227,1.2581272830589186047e-53,6.053010758979255e-10,1.320993023308995e-02
2228,1.2569110651967250041e-53,6.046169505629951e-10,1.320670884347150e-02
2229,1.2551617133779388494e-53,6.039338958679430e-10,1.320348944041508e-02
2230,1.2527156170511461269e-53,6.032519096400999e-10,1.320027202163815e-02
2231,1.2495972619279521266e-53,6.025709897310048e-10,1.319705658486176e-02
2232,1.2456893643307470771e-53,6.018911339998562e-10,1.319384312781052e-02
2233,1.2410291013607708806e-53,6.012123403055225e-10,1.319063164821259e-02
2234,1.2355372277165494020e-53,6.005346064910798e-10,1.318742214379972e-02
2235,1.2292574411844238767e-53,5.998579304169791e-10,1.318421461230716e-02
2236,1.2221416106023499325e-53,5.991823099734583e-10,1.318100905147374e-02
2237,1.2142354090083068358e-53,5.985077430316661e-10,1.317780545904180e-02
2238,1.2055161120454811553e-53,5.978342274618074e-10,1.317460383275722e-02
2239,1.1960281294302716830e-53,5.971617611061576e-10,1.317140417036938e-02
2240,1.1857694595274652564e-53,5.964903419271211e-10,1.316820646963118e-02
2241,1.1747810245331762469e-53,5.958199678332087e-10,1.316501072829905e-02
2242,1.1630776965009079067e-53,5.951506367165386e-10,1.316181694413286e-02
2243,1.1506954554444861694e-53,5.944823465147765e-10,1.315862511489603e-02
2244,1.1376628701182535057e-53,5.938150950848237e-10,1.315543523835542e-02
2245,1.1240100981603542279e-53,5.931488803647712e-10,1.315224731228140e-02
2246,1.1097767666187847022e-53,5.924837002802023e-10,1.314906133444778e-02
2247,1.0949867539434590244e-53,5.918195527488377e-10,1.314587730263184e-02
2248,1.0796885395373881691e-53,5.911564356953458e-10,1.314269521461433e-02
2249,1.0638995741227460319e-53,5.904943470690281e-10,1.313951506817945e-02
2250,1.0476753328542264138e-53,5.898332848170725e-10,1.313633686111480e-02
2251,1.0310269116002718402e-53,5.891732468724366e-10,1.313316059121147e-02
2252,1.0140152092424234817e-53,5.885142311995554e-10,1.312998625626394e-02
2253,9.9664519589555885841e-54,5.878562357707810e-10,1.312681385407013e-02
2254,9.7898185627189121089e-54,5.871992585381008e-10,1.312364338243137e-02
2255,9.6102437128737144277e-54,5.865432974578487e-10,1.312047483915238e-02
2256,9.4284066824661381268e-54,5.858883505139326e-10,1.311730822204130e-02
2257,9.2442454645787109005e-54,5.852344156840015e-10,1.311414352890967e-02
2258,9.0584589613451965660e-54,5.845814909470342e-10,1.311098075757240e-02
2259,8.8709358646140750342e-54,5.839295742914342e-10,1.310781990584778e-02
2260,8.6823862969327379720e-54,5.832786637142489e-10,1.310466097155748e-02
2261,8.4926544008944825460e-54,5.826287572306771e-10,1.310150395252654e-02
2262,8.3024543000558156120e-54,5.819798528332237e-10,1.309834884658336e-02
2263,8.1115904274712854081e-54,5.813319485075624e-10,1.309519565155968e-02
2264,7.9207747157748507098e-54,5.806850422741207e-10,1.309204436529059e-02
2265,7.7297767060843192040e-54,5.800391321756406e-10,1.308889498561454e-02
2266,7.5393008424108005658e-54,5.793942162229135e-10,1.308574751037329e-02
2267,7.3490864895356427657e-54,5.787502924214934e-10,1.308260193741193e-02
2268,7.1598260882914420107e-54,5.781073588173524e-10,1.307945826457888e-02
2269,6.9712333836393122348e-54,5.774654134565582e-10,1.307631648972588e-02
2270,6.7839849880871536712e-54,5.768244543648528e-10,1.307317661070794e-02
2271,6.5977733845649028022e-54,5.761844795950081e-10,1.307003862538342e-02
2272,6.4132561415216095936e-54,5.755454872045855e-10,1.306690253161393e-02
2273,6.2301086126796484337e-54,5.749074752391820e-10,1.306376832726440e-02
2274,6.0489666471196195754e-54,5.742704417536682e-10,1.306063601020302e-02
2275,5.8694923613386781233e-54,5.736343848261479e-10,1.305750557830126e-02
2276,5.6922976901207240624e-54,5.729993025340468e-10,1.305437702943386e-02
2277,5.5170351560662613927e-54,5.723651929257457e-10,1.305125036147883e-02
2278,5.3442910124476912676e-54,5.717320540821006e-10,1.304812557231740e-02
2279,5.1737115811564246703e-54,5.710998841099786e-10,1.304500265983410e-02
2280,5.0058560479654812117e-54,5.704686810898723e-10,1.304188162191666e-02
2281,4.8403676806309001032e-54,5.698384431056717e-10,1.303876245645606e-02
2282,4.6777775514513765102e-54,5.692091682571307e-10,1.303564516134651e-02
2283,4.5177287815664730882e-54,5.685808546420663e-10,1.303252973448545e-02
2284,4.3607235872066222153e-54,5.679535003712997e-10,1.302941617377352e-02
2285,4.2064076222212108054e-54,5.673271035565638e-10,1.302630447711458e-02
2286,4.0552537749863698504e-54,5.667016623222962e-10,1.302319464241569e-02
2287,3.9069126968275468848e-54,5.660771747752924e-10,1.302008666758712e-02
2288,3.7618277183768904194e-54,5.654536390335188e-10,1.301698055054231e-02
2289,3.6196567546574843141e-54,5.648310532331960e-10,1.301387628919789e-02
2290,3.4808135650045026217e-54,5.642094154995014e-10,1.301077388147369e-02
2291,3.3449654139207068096e-54,5.635887239973330e-10,1.300767332529268e-02
2292,3.2124966697542729359e-54,5.629689768670248e-10,1.300457461858101e-02
2293,3.0830858717614670884e-54,5.623501722478987e-10,1.300147775926802e-02
2294,2.9570883518045676252e-54,5.617323082861862e-10,1.299838274528614e-02
2295,2.8341957100854046082e-54,5.611153831302712e-10,1.299528957457100e-02
2296,2.7147347533998907604e-54,5.604993949452352e-10,1.299219824506135e-02
2297,2.5984118123679311967e-54,5.598843418930208e-10,1.298910875469909e-02
2298,2.4855258214888569041e-54,5.592702221537812e-10,1.298602110142922e-02
2299,2.3757994167884960033e-54,5.586570339116131e-10,1.298293528319988e-02
2300,2.2695044394370190378e-54,5.580447753233191e-10,1.297985129796234e-02
2301,2.1663813314374009044e-54,5.574334445499983e-10,1.297676914367097e-02
2302,2.0666757286544278913e-54,5.568230398146416e-10,1.297368881828322e-02
2303,1.9701473193119451221e-54,5.562135593147839e-10,1.297061031975968e-02
2304,1.8770165075292776610e-54,5.556050012268780e-10,1.296753364606400e-02
2305,1.7870636088991293674e-54,5.549973637471820e-10,1.296445879516294e-02
2306,1.7004848172335421790e-54,5.543906450782942e-10,1.296138576502632e-02
2307,1.6170823739981579545e-54,5.537848434418544e-10,1.295831455362705e-02
2308,1.5370292670838281863e-54,5.531799570436987e-10,1.295524515894110e-02
2309,1.4601508116920727086e-54,5.525759840946258e-10,1.295217757894749e-02
2310,1.3865976639835690457e-54,5.519729228249399e-10,1.294911181162832e-02
2311,1.3162190673977128346e-54,5.513707714629891e-10,1.294604785496873e-02
2312,1.2491438986265899821e-54,5.507695282212427e-10,1.294298570695690e-02
2313,1.1852456314361708691e-54,5.501691913382473e-10,1.293992536558406e-02
2314,1.1246312861202588496e-54,5.495697590616098e-10,1.293686682884445e-02
2315,1.0671978955811009095e-54,5.489712296189917e-10,1.293381009473537e-02
2316,1.0130294672476716839e-54,5.483736012607380e-10,1.293075516125711e-02
2317,9.6204434466586709081e-55,5.477768722625777e-10,1.292770202641299e-02
2318,9.1430071837285054853e-55,5.471810408632328e-10,1.292465068820933e-02
2319,8.6973369806249048812e-55,5.465861052756699e-10,1.292160114465547e-02
2320,8.2837068250744423728e-55,5.459920637879030e-10,1.291855339376372e-02
2321,7.9015613895457152681e-55,5.453989147158835e-10,1.291550743354940e-02
2322,7.5507945155121981202e-55,5.448066563054672e-10,1.291246326203083e-02
2323,7.2308430251306972045e-55,5.442152867994798e-10,1.290942087722927e-02
2324,6.9411359655129858533e-55,5.436248044964414e-10,1.290638027716899e-02
2325,6.6809888381457489835e-55,5.430352076969347e-10,1.290334145987721e-02
2326,6.4492949751092458308e-55,5.424464946724374e-10,1.290030442338411e-02
2327,6.2451551110836485113e-55,5.418586636997091e-10,1.289726916572285e-02
2328,6.0669082612721992515e-55,5.412717130860661e-10,1.289423568492951e-02
2329,5.9134059840484668173e-55,5.406856411457515e-10,1.289120397904314e-02
2330,5.7824994013142146709e-55,5.401004461697518e-10,1.288817404610571e-02
2331,5.6728384721715717240e-55,5.395161264614839e-10,1.288514588416213e-02
2332,5.5819401183275652616e-55,5.389326803397840e-10,1.288211949126026e-02
2333,5.5083694693309605376e-55,5.383501061078456e-10,1.287909486545085e-02
2334,5.4495135535113036516e-55,5.377684020886050e-10,1.287607200478759e-02
2335,5.4039946204555784730e-55,5.371875665948025e-10,1.287305090732706e-02
2336,5.3692688002956774199e-55,5.366075979691558e-10,1.287003157112876e-02
2337,5.3441344302588821359e-55,5.360284945793741e-10,1.286701399425510e-02
2338,5.3262662798332121597e-55,5.354502547273937e-10,1.286399817477137e-02
2339,5.3147074720267926081e-55,5.348728767233512e-10,1.286098411074573e-02
2340,5.3074357353877775274e-55,5.342963589166175e-10,1.285797180024927e-02
2341,5.3037561352982418460e-55,5.337206996722458e-10,1.285496124135593e-02
2342,5.3019766755724616570e-55,5.331458973583836e-10,1.285195243214251e-02
2343,5.3016443577072426890e-55,5.325719503087465e-10,1.284894537068870e-02
2344,5.3013863358611957438e-55,5.319988568767666e-10,1.284594005507704e-02
2345,5.3009519611243803769e-55,5.314266154384647e-10,1.284293648339294e-02
2346,5.2992560086162300115e-55,5.308552243488166e-10,1.283993465372463e-02
2347,5.2962047540780780179e-55,5.302846819809733e-10,1.283693456416321e-02
2348,5.2909615681160763959e-55,5.297149867123362e-10,1.283393621280261e-02
2349,5.2835466350153998801e-55,5.291461369168084e-10,1.283093959773960e-02
2350,5.2733329353992660269e-55,5.285781309759212e-10,1.282794471707378e-02
2351,5.2604177625552247378e-55,5.280109672619613e-10,1.282495156890756e-02
2352,5.2443483681561606351e-55,5.274446441829808e-10,1.282196015134617e-02
2353,5.2252695992893428050e-55,5.268791601480897e-10,1.281897046249767e-02
2354,5.2028725252367170157e-55,5.263145135301883e-10,1.281598250047290e-02
2355,5.1773268288945714476e-55,5.257507027238223e-10,1.281299626338553e-02
2356,5.1484418432684357115e-55,5.251877261379432e-10,1.281001174935200e-02
2357,5.1163952155204420330e-55,5.246255821691720e-10,1.280702895649155e-02
2358,5.0810933710435965770e-55,5.240642692379346e-10,1.280404788292621e-02
2359,5.0427097801744803722e-55,5.235037857795727e-10,1.280106852678079e-02
2360,5.0012304946296197798e-55,5.229441301957147e-10,1.279809088618287e-02
2361,4.9568163669800485961e-55,5.223853008949367e-10,1.279511495926280e-02
2362,4.9095186519888771594e-55,5.218272963141781e-10,1.279214074415370e-02
2363,4.8594799744801241818e-55,5.212701148754010e-10,1.278916823899143e-02
2364,4.8068048331493064270e-55,5.207137550275786e-10,1.278619744191463e-02
2365,4.7516141475179386341e-55,5.201582152219060e-10,1.278322835106468e-02
2366,4.6940556873963465358e-55,5.196034938592348e-10,1.278026096458568e-02
2367,4.6342267760259631714e-55,5.190495894048158e-10,1.277729528062451e-02
2368,4.5723100847177030741e-55,5.184965003240496e-10,1.277433129733074e-02
2369,4.5083786165236373440e-55,5.179442250389759e-10,1.277136901285669e-02
2370,4.4426428754026595133e-55,5.173927619979245e-10,1.276840842535741e-02
2371,4.3751516681076243105e-55,5.168421096729820e-10,1.276544953299064e-02
2372,4.3061373259382698800e-55,5.162922665430519e-10,1.276249233391686e-02
2373,4.2356251894295557204e-55,5.157432310557718e-10,1.275953682629924e-02
2374,4.1638642895362705771e-55,5.151950016721887e-10,1.275658300830366e-02
2375,4.0908576546000478251e-55,5.146475768906337e-10,1.275363087809868e-02
2376,4.0168666189580509870e-55,5.141009551779478e-10,1.275068043385558e-02
2377,3.9418733395281634432e-55,5.135551349930871e-10,1.274773167374830e-02
2378,3.8661476734750533369e-55,5.130101148440825e-10,1.274478459595347e-02
2379,3.7896525306944531781e-55,5.124658932268168e-10,1.274183919865040e-02
2380,3.7126630340228366145e-55,5.119224686173632e-10,1.273889548002108e-02
2381,3.6351245770353562634e-55,5.113798395053525e-10,1.273595343825013e-02
2382,3.5573147400867895631e-55,5.108380043821008e-10,1.273301307152487e-02
2383,3.4791631796300882915e-55,5.102969617470597e-10,1.273007437803526e-02
2384,3.4009475137744851893e-55,5.097567101220628e-10,1.272713735597391e-02
2385,3.3225834465758674069e-55,5.092172480039689e-10,1.272420200353608e-02
2386,3.2443465525695019319e-55,5.086785739042958e-10,1.272126831891966e-02
2387,3.1661403420022034967e-55,5.081406863561283e-10,1.271833630032519e-02
2388,3.0882365612865959339e-55,5.076035838617472e-10,1.271540594595584e-02
2389,3.0105282363002050566e-55,5.070672649288108e-10,1.271247725401739e-02
2390,2.9332817624241006621e-55,5.065317280908595e-10,1.270955022271826e-02
2391,2.8563813250986610631e-55,5.059969718850334e-10,1.270662485026947e-02
2392,2.7800866774302266306e-55,5.054629948429688e-10,1.270370113488466e-02
2393,2.7042747316247759174e-55,5.049297954921224e-10,1.270077907478008e-02
2394,2.6291975131036198680e-55,5.043973723660205e-10,1.269785866817457e-02
2395,2.5547261440788404044e-55,5.038657240257696e-10,1.269493991328958e-02
2396,2.4811040202371277259e-55,5.033348490094368e-10,1.269202280834913e-02
2397,2.4081978689571495226e-55,5.028047458401059e-10,1.268910735157986e-02
2398,2.3362417177944218696e-55,5.022754130903432e-10,1.268619354121095e-02
2399,2.2650992047064609638e-55,5.017468492771158e-10,1.268328137547419e-02
2400,2.1949943969744299882e-55,5.012190530022491e-10,1.268037085260393e-02
2401,2.1257890590736862017e-55,5.006920228697209e-10,1.267746197083709e-02
2402,2.0576968366796882785e-55,5.001657573807684e-10,1.267455472841314e-02
2403,1.9905787490855472353e-55,4.996402551272826e-10,1.267164912357413e-02
